CustomerID,Age,Gender,Income,Region,AccountType,AccountBalance,CreditScore,LoanType,LoanAmount,InterestRate,LoanStatus,CustomerTenureYears,NumTransactionsLastMonth,AvgTransactionValue,LastTransactionDate,RiskLevel
CUST00615,58,Female,73717.0,Punjab,Savings,158108.4,614.0,No Loan,0.0,0.0,No Loan,3,14,1097.64,2026-07-28,Medium Risk
CUST00616,42,Female,78265.0,Punjab,Current,238413.65,608.0,Home Loan,926355.13,17.06,Approved,9,15,6401.33,2026-07-22,Medium Risk
CUST00617,44,Male,44141.0,Sindh,Savings,62776.51,609.0,Car Loan,688288.61,16.32,Closed,10,11,3895.61,2026-08-10,Medium Risk
CUST00618,21,Male,20000.0,Sindh,Savings,66784.67,696.0,Home Loan,3539920.89,11.56,Pending,4,13,611.58,2026-07-16,Medium Risk
CUST00619,28,Male,102815.0,Khyber Pakhtunkhwa,Savings,178081.56,615.0,No Loan,0.0,0.0,No Loan,1,20,5629.8,2026-08-08,Medium Risk
CUST00620,42,Female,87525.0,Punjab,Fixed Deposit,56511.77,635.0,Home Loan,3830052.81,9.81,Approved,9,10,2597.75,2026-07-13,Medium Risk
CUST00621,57,Female,105281.0,Khyber Pakhtunkhwa,Savings,393277.68,782.0,No Loan,0.0,0.0,No Loan,6,9,3824.12,2026-07-12,Low Risk
CUST00622,36,Female,61356.0,Sindh,Savings,206742.79,653.0,Personal Loan,557820.87,11.95,Rejected,16,14,4514.38,2026-07-04,High Risk
CUST00623,50,Female,51918.5,Punjab,Savings,262278.63,670.0,No Loan,0.0,0.0,No Loan,0,12,4944.5,2026-07-08,Medium Risk
CUST00624,43,Male,104161.0,Punjab,Fixed Deposit,298080.06,664.0,Car Loan,146999.94,21.59,Approved,7,12,6053.47,2026-07-04,Medium Risk
CUST00625,52,Male,115927.0,Punjab,Salary Account,289401.24,555.0,Education Loan,574313.51,9.59,Approved,4,12,5573.77,2026-07-29,High Risk
CUST00626,34,Female,81018.0,Punjab,Savings,37775.75,634.0,Car Loan,1189004.8,17.36,Rejected,2,12,2815.97,2026-08-11,High Risk
CUST00627,23,Female,50407.0,Islamabad Capital Territory,Salary Account,38437.71,578.0,No Loan,0.0,0.0,No Loan,1,14,1723.9,2026-07-08,High Risk
CUST00628,45,Female,105055.0,Islamabad Capital Territory,Salary Account,96448.27,713.0,Personal Loan,1358549.51,11.17,Approved,0,13,3814.67,2026-07-09,Low Risk
CUST00629,23,Male,20000.0,Khyber Pakhtunkhwa,Savings,80131.1,584.0,Personal Loan,1314901.32,20.09,Approved,6,13,1100.88,2026-07-26,Medium Risk
CUST00630,18,Male,51918.5,Punjab,Savings,118191.09,568.0,Education Loan,384993.79,17.52,Pending,2,11,3052.17,2026-08-09,High Risk
CUST00631,48,Female,71902.0,Punjab,Savings,103604.98,707.0,No Loan,0.0,0.0,No Loan,4,16,3102.85,2026-08-24,Low Risk
CUST00632,47,Female,38380.0,Sindh,Current,54305.08,541.0,Education Loan,969405.75,20.34,Rejected,2,12,2557.04,2026-07-28,High Risk
CUST00633,43,Female,50962.0,Islamabad Capital Territory,Current,205102.57,639.0,No Loan,0.0,0.0,No Loan,0,17,4938.85,2026-07-13,Medium Risk
CUST00634,20,Male,64191.0,Punjab,Savings,28846.38,737.0,No Loan,0.0,0.0,No Loan,14,13,2455.0,2026-07-03,Low Risk
CUST00635,41,Female,93765.0,Khyber Pakhtunkhwa,Salary Account,347005.46,614.0,Home Loan,2061299.01,10.75,Approved,0,8,4107.83,2026-07-08,Medium Risk
CUST00636,39,Female,58150.0,Sindh,Savings,153562.71,621.0,Car Loan,624168.3,12.2,Approved,8,11,2755.38,2026-07-10,Medium Risk
CUST00637,46,Female,58187.0,Sindh,Current,157901.91,635.0,Home Loan,3515928.43,19.65,Pending,22,15,2330.6,2026-07-07,Medium Risk
CUST00638,40,Female,20000.0,Sindh,Current,27527.37,626.0,Business Loan,4644673.14,15.64,Pending,2,15,817.93,2026-06-27,Medium Risk
CUST00639,46,Male,76461.0,Punjab,Savings,237958.27,718.0,Car Loan,853533.18,10.69,Approved,11,9,589.22,2026-07-29,Low Risk
CUST00640,31,Female,20000.0,Punjab,Fixed Deposit,44883.0,700.0,Home Loan,4182252.54,18.78,Approved,3,5,1475.09,2026-07-13,Low Risk
CUST00641,39,Male,57560.0,Khyber Pakhtunkhwa,Salary Account,149496.37,652.0,No Loan,0.0,0.0,No Loan,0,15,3183.26,2026-08-24,Medium Risk
CUST00642,29,Male,74270.0,Punjab,Savings,258798.42,628.0,No Loan,0.0,0.0,No Loan,1,9,2813.22,2026-07-30,Medium Risk
CUST00643,41,Female,63556.0,Islamabad Capital Territory,Fixed Deposit,80337.72,635.0,Car Loan,998473.27,9.09,Pending,1,11,1061.23,2026-08-07,Medium Risk
CUST00644,18,Male,65397.0,Islamabad Capital Territory,Savings,112424.14,659.0,Home Loan,3990067.56,16.73,Approved,4,8,3446.98,2026-07-04,Medium Risk
CUST00645,35,Male,51918.5,Punjab,Savings,262479.43,582.0,Business Loan,2398144.57,13.24,Approved,9,12,4354.94,2026-08-18,Medium Risk
CUST00646,35,Male,71072.0,Punjab,Savings,101670.1,585.0,No Loan,0.0,0.0,No Loan,11,14,6461.38,2026-07-26,Medium Risk
CUST00647,28,Female,30502.0,Punjab,Current,20932.05,583.0,Car Loan,1228783.01,18.78,Approved,1,21,1389.05,2026-08-18,Medium Risk
CUST00648,40,Female,37956.0,Khyber Pakhtunkhwa,Current,24200.05,739.0,Personal Loan,697939.07,10.28,Approved,1,11,2195.96,2026-07-31,Low Risk
CUST00649,42,Male,40036.0,Punjab,Savings,103873.62,638.0,No Loan,0.0,0.0,No Loan,7,13,2383.29,2026-07-25,Medium Risk
CUST00650,35,Female,20000.0,Punjab,Salary Account,36276.07,568.0,No Loan,0.0,0.0,No Loan,0,16,941.12,2026-07-23,High Risk
CUST00651,27,Female,53659.0,Sindh,Savings,52730.46,645.0,Personal Loan,586937.2,20.27,Approved,15,19,2958.52,2026-07-08,Medium Risk
CUST00652,34,Male,81534.0,Punjab,Savings,321104.63,689.0,No Loan,0.0,0.0,No Loan,2,15,6511.23,2026-06-30,Medium Risk
CUST00653,30,Male,84513.0,Azad Kashmir,Savings,301916.17,739.0,No Loan,0.0,0.0,No Loan,2,15,3079.09,2026-08-22,Low Risk
CUST00654,29,Male,57847.0,Khyber Pakhtunkhwa,Savings,167604.92,642.0,Personal Loan,985739.78,16.76,Pending,1,15,3009.93,2026-07-25,Medium Risk
CUST00655,23,Male,39732.0,Sindh,Salary Account,84499.84,700.0,Car Loan,768855.33,13.88,Approved,2,6,635.21,2026-08-15,Low Risk
CUST00656,28,Female,75637.0,Sindh,Fixed Deposit,82151.42,654.0,No Loan,0.0,0.0,No Loan,2,7,4832.7,2026-07-21,Medium Risk
CUST00657,20,Male,51918.5,Sindh,Salary Account,63424.45,705.0,Education Loan,1337149.49,19.11,Approved,3,9,2237.57,2026-07-01,Low Risk
CUST00658,36,Female,44529.0,Islamabad Capital Territory,Savings,118071.06,636.0,No Loan,0.0,0.0,No Loan,0,11,1927.96,2026-08-03,Medium Risk
CUST00659,32,Female,59607.0,Punjab,Current,96935.23,648.0,Car Loan,334308.57,20.08,Approved,1,14,4758.63,2026-06-30,Medium Risk
CUST00660,45,Male,71544.0,Punjab,Current,221806.28,638.0,Home Loan,3817497.41,15.01,Closed,1,11,1925.06,2026-07-05,Medium Risk
CUST00661,29,Male,44914.0,Punjab,Savings,195209.36,616.0,No Loan,0.0,0.0,No Loan,2,12,1111.29,2026-07-30,Medium Risk
CUST00662,22,Male,61458.0,Punjab,Fixed Deposit,174821.58,582.0,No Loan,0.0,0.0,No Loan,9,14,2651.06,2026-07-15,Medium Risk
CUST00663,38,Male,35774.0,Khyber Pakhtunkhwa,Savings,155911.57,669.0,No Loan,0.0,0.0,No Loan,0,17,2548.66,2026-08-25,Medium Risk
CUST00664,33,Female,112426.0,Khyber Pakhtunkhwa,Fixed Deposit,113835.06,667.0,Home Loan,2570597.35,21.26,Rejected,15,8,8718.27,2026-07-04,High Risk
CUST00665,48,Female,106140.0,Sindh,Salary Account,277468.73,645.0,No Loan,0.0,0.0,No Loan,2,16,5303.56,2026-08-11,Medium Risk
CUST00666,34,Male,28596.0,Sindh,Savings,56374.45,600.0,No Loan,0.0,0.0,No Loan,12,7,1668.22,2026-08-02,Medium Risk
CUST00667,47,Female,99078.0,Khyber Pakhtunkhwa,Savings,98231.59,737.0,Business Loan,1713990.34,12.47,Pending,7,12,6204.71,2026-08-13,Low Risk
CUST00668,23,Male,23980.0,Khyber Pakhtunkhwa,Savings,40402.47,617.0,No Loan,0.0,0.0,No Loan,1,10,1012.69,2026-07-10,Medium Risk
CUST00669,38,Female,26121.0,Punjab,Savings,16459.55,728.0,Home Loan,4648286.34,20.8,Approved,10,10,2109.22,2026-07-28,Low Risk
CUST00670,53,Male,76264.0,Balochistan,Savings,230934.84,635.0,Home Loan,131858.77,19.5,Approved,4,6,3381.91,2026-07-24,Medium Risk
CUST00671,43,Female,63243.0,Azad Kashmir,Savings,136124.25,685.0,No Loan,0.0,0.0,No Loan,2,13,2023.57,2026-07-23,Medium Risk
CUST00672,32,Male,29265.0,Sindh,Current,21888.47,601.0,Personal Loan,1422451.7,14.76,Approved,6,10,1096.24,2026-08-17,Medium Risk
CUST00673,54,Male,82743.0,Islamabad Capital Territory,Savings,170696.38,664.0,No Loan,0.0,0.0,No Loan,0,7,3641.2,2026-08-25,Medium Risk
CUST00674,27,Male,52779.0,Azad Kashmir,Savings,140870.12,591.0,Home Loan,426003.42,17.89,Approved,1,12,4409.37,2026-07-15,Medium Risk
CUST00675,21,Female,24271.0,Khyber Pakhtunkhwa,Savings,9635.56,663.0,Home Loan,2274289.02,18.07,Rejected,5,14,897.33,2026-08-03,High Risk
CUST00676,18,Male,32177.0,Balochistan,Fixed Deposit,24156.55,636.0,No Loan,0.0,0.0,No Loan,9,18,100.0,2026-08-02,Medium Risk
CUST00677,38,Female,29887.0,Punjab,Savings,69913.93,591.0,No Loan,0.0,0.0,No Loan,1,7,1746.15,2026-08-10,Medium Risk
CUST00678,47,Male,107925.0,Khyber Pakhtunkhwa,Current,409595.75,690.0,Car Loan,1230953.76,8.58,Closed,1,12,7624.66,2026-08-22,Medium Risk
CUST00679,23,Male,34256.0,Punjab,Savings,53036.61,604.0,Car Loan,863162.86,11.49,Pending,1,18,2679.29,2026-07-09,Medium Risk
CUST00680,33,Female,23706.0,Islamabad Capital Territory,Savings,294.47,711.0,No Loan,0.0,0.0,No Loan,12,12,1084.67,2026-07-09,Low Risk
CUST00681,34,Female,52593.0,Punjab,Savings,144274.04,688.0,No Loan,0.0,0.0,No Loan,0,17,3270.48,2026-08-05,Medium Risk
CUST00682,33,Female,57518.0,Punjab,Current,97240.85,684.0,No Loan,0.0,0.0,No Loan,0,15,3735.85,2026-07-06,Medium Risk
CUST00683,37,Male,48554.0,Sindh,Salary Account,118889.65,552.0,No Loan,0.0,0.0,No Loan,13,15,3374.7,2026-07-07,High Risk
CUST00684,41,Male,43454.0,Punjab,Fixed Deposit,28078.09,593.0,Home Loan,3389636.26,9.25,Approved,3,10,1281.26,2026-07-01,Medium Risk
CUST00685,40,Male,72521.0,Punjab,Savings,254852.94,761.0,No Loan,0.0,0.0,No Loan,7,15,3309.85,2026-06-27,Low Risk
CUST00686,36,Female,20000.0,Islamabad Capital Territory,Salary Account,83721.82,666.0,No Loan,0.0,0.0,No Loan,1,10,809.95,2026-07-24,Medium Risk
CUST00687,36,Male,41572.0,Punjab,Current,78175.99,613.0,No Loan,0.0,0.0,No Loan,2,6,2543.12,2026-08-01,Medium Risk
CUST00688,32,Female,34141.0,Punjab,Current,120322.91,639.0,No Loan,0.0,0.0,No Loan,9,12,1536.42,2026-07-14,Medium Risk
CUST00689,31,Female,51918.5,Punjab,Current,168103.17,599.0,Home Loan,1966419.2,16.91,Approved,9,11,990.87,2026-07-10,Medium Risk
CUST00690,33,Male,48238.0,Punjab,Savings,120062.58,592.0,No Loan,0.0,0.0,No Loan,14,7,1878.68,2026-08-08,Medium Risk
CUST00691,41,Female,53438.0,Punjab,Current,62469.71,603.0,Education Loan,654552.08,20.24,Approved,19,21,3245.62,2026-08-08,Medium Risk
CUST00692,22,Male,25905.0,Punjab,Savings,70028.44,582.0,No Loan,0.0,0.0,No Loan,4,11,1246.41,2026-07-24,Medium Risk
CUST00693,51,Male,51918.5,Sindh,Salary Account,136911.98,624.0,Personal Loan,942791.56,13.33,Pending,3,14,2753.51,2026-08-07,Medium Risk
CUST00694,36,Female,39135.0,Punjab,Current,108326.12,641.0,No Loan,0.0,0.0,No Loan,2,7,3260.06,2026-08-21,Medium Risk
CUST00695,41,Female,91732.0,Sindh,Salary Account,164874.33,716.0,Home Loan,788023.61,21.43,Approved,10,8,7976.77,2026-08-13,Low Risk
CUST00696,51,Male,91328.0,Sindh,Current,97240.85,615.0,Business Loan,3101572.82,11.02,Approved,10,15,3069.74,2026-08-03,Medium Risk
CUST00697,29,Male,67316.0,Balochistan,Fixed Deposit,60249.97,630.0,Car Loan,415917.55,19.57,Closed,0,12,4269.54,2026-08-05,Medium Risk
CUST00698,45,Male,118481.0,Azad Kashmir,Savings,377479.09,655.0,No Loan,0.0,0.0,No Loan,1,9,10683.37,2026-08-22,Medium Risk
CUST00699,51,Male,51904.0,Sindh,Savings,192970.49,657.0,No Loan,0.0,0.0,No Loan,0,12,2204.9,2026-07-22,Medium Risk
CUST00700,30,Male,20000.0,Khyber Pakhtunkhwa,Current,97240.85,560.0,Car Loan,829911.39,11.62,Approved,4,16,864.53,2026-07-29,High Risk
CUST00701,20,Male,20000.0,Islamabad Capital Territory,Savings,91682.25,688.0,Car Loan,737471.53,9.93,Approved,11,12,1076.09,2026-08-04,Medium Risk
CUST00702,32,Female,52240.0,Sindh,Current,131962.4,649.0,Home Loan,4038139.7,10.68,Approved,5,10,3276.21,2026-08-20,Medium Risk
CUST00703,18,Male,55056.0,Punjab,Current,101848.8,758.0,Car Loan,170330.33,12.93,Approved,0,8,2668.85,2026-08-15,Low Risk
CUST00704,54,Male,75684.0,Punjab,Current,265460.1,651.0,Education Loan,1162278.47,20.63,Approved,24,7,3341.06,2026-07-01,Medium Risk
CUST00705,35,Female,44898.0,Azad Kashmir,Current,149122.71,731.0,No Loan,0.0,0.0,No Loan,4,10,3416.59,2026-07-06,Low Risk
CUST00706,38,Female,90292.0,Punjab,Fixed Deposit,140386.9,657.0,No Loan,0.0,0.0,No Loan,0,18,3823.71,2026-07-15,Medium Risk
CUST00707,24,Female,67687.0,Punjab,Fixed Deposit,141599.31,741.0,Education Loan,336605.85,14.14,Approved,7,15,835.28,2026-08-10,Low Risk
CUST00708,18,Female,20000.0,Islamabad Capital Territory,Current,49866.68,605.0,No Loan,0.0,0.0,No Loan,4,10,681.21,2026-07-31,Medium Risk
CUST00709,37,Female,20000.0,Gilgit-Baltistan,Savings,75955.53,688.0,Home Loan,3436837.87,11.41,Approved,1,8,1237.94,2026-07-14,Medium Risk
CUST00710,29,Female,54562.0,Azad Kashmir,Salary Account,176438.69,596.0,Car Loan,1193979.92,10.53,Rejected,1,10,2401.22,2026-07-04,High Risk
CUST00711,32,Male,55915.0,Khyber Pakhtunkhwa,Savings,91740.36,668.0,Home Loan,2708747.7,11.36,Pending,7,8,2032.99,2026-08-07,Medium Risk
CUST00712,50,Female,71668.0,Punjab,Fixed Deposit,105606.05,707.0,Home Loan,1881517.53,12.34,Closed,6,12,2872.87,2026-08-07,Low Risk
CUST00713,37,Male,121867.0,Sindh,Current,130233.74,774.0,No Loan,0.0,0.0,No Loan,1,16,3388.51,2026-08-22,Low Risk
CUST00714,40,Male,75340.0,Sindh,Savings,76984.15,707.0,Education Loan,231321.58,9.87,Approved,4,15,4272.26,2026-07-27,Low Risk
CUST00715,23,Female,30618.0,Sindh,Current,139789.81,565.0,Car Loan,1479238.48,9.16,Closed,4,12,1186.01,2026-07-26,High Risk
CUST00716,28,Female,60887.0,Punjab,Savings,38108.64,651.0,No Loan,0.0,0.0,No Loan,1,10,3046.55,2026-07-01,Medium Risk
CUST00717,18,Male,20000.0,Punjab,Savings,53168.1,570.0,Personal Loan,835969.21,16.67,Pending,5,10,557.25,2026-06-29,High Risk
CUST00718,53,Male,36619.0,Punjab,Fixed Deposit,113363.11,595.0,Personal Loan,354878.99,19.2,Pending,1,10,2333.11,2026-07-22,Medium Risk
CUST00719,55,Male,80568.0,Balochistan,Fixed Deposit,66330.74,603.0,Education Loan,1004799.09,21.41,Approved,9,8,3512.91,2026-07-16,Medium Risk
CUST00720,53,Male,71039.0,Sindh,Savings,253808.67,595.0,Car Loan,38733.59,8.52,Rejected,1,8,5985.34,2026-07-12,High Risk
CUST00721,26,Male,28325.0,Sindh,Current,80510.63,614.0,Home Loan,4731929.82,11.44,Approved,0,13,1945.73,2026-07-02,Medium Risk
CUST00722,41,Male,47311.0,Khyber Pakhtunkhwa,Current,94685.16,707.0,No Loan,0.0,0.0,No Loan,4,15,3703.53,2026-08-23,Low Risk
CUST00723,34,Female,69540.0,Khyber Pakhtunkhwa,Fixed Deposit,13458.51,665.0,No Loan,0.0,0.0,No Loan,8,7,1086.31,2026-08-16,Medium Risk
CUST00724,49,Male,20000.0,Punjab,Fixed Deposit,82380.42,675.0,Personal Loan,328620.76,18.83,Closed,6,17,1219.1,2026-07-31,Medium Risk
CUST00725,27,Male,37485.0,Punjab,Current,114163.87,742.0,Home Loan,2380263.1,13.74,Pending,2,9,1207.13,2026-08-23,Low Risk
CUST00726,25,Female,22188.0,Punjab,Savings,62618.03,662.0,No Loan,0.0,0.0,No Loan,1,10,1298.4,2026-08-25,Medium Risk
CUST00727,38,Male,74344.0,Khyber Pakhtunkhwa,Current,47037.03,612.0,No Loan,0.0,0.0,No Loan,1,14,5970.3,2026-08-06,Medium Risk
CUST00728,30,Male,72214.0,Azad Kashmir,Savings,167136.03,624.0,No Loan,0.0,0.0,No Loan,12,11,2883.18,2026-07-13,Medium Risk
CUST00729,18,Male,20334.0,Punjab,Fixed Deposit,25300.98,630.0,Car Loan,1009972.16,17.34,Approved,2,10,773.76,2026-06-29,Medium Risk
CUST00730,38,Male,33398.0,Khyber Pakhtunkhwa,Fixed Deposit,62377.05,691.0,Personal Loan,791480.79,20.94,Rejected,0,14,2238.61,2026-08-11,High Risk
CUST00731,38,Female,97413.0,Balochistan,Fixed Deposit,270370.37,652.0,No Loan,0.0,0.0,No Loan,0,12,6474.89,2026-07-25,Medium Risk
CUST00732,48,Male,62418.0,Khyber Pakhtunkhwa,Current,108207.66,636.0,No Loan,0.0,0.0,No Loan,3,7,2730.25,2026-08-05,Medium Risk
CUST00733,47,Male,89746.0,Punjab,Current,97240.85,680.0,No Loan,0.0,0.0,No Loan,8,13,3282.88,2026-08-20,Medium Risk
CUST00734,23,Female,22515.0,Sindh,Savings,49408.78,631.0,No Loan,0.0,0.0,No Loan,4,12,1233.15,2026-07-07,Medium Risk
CUST00735,32,Female,41486.0,Khyber Pakhtunkhwa,Savings,95233.88,664.0,Business Loan,1106065.54,12.89,Approved,4,11,2301.36,2026-08-01,Medium Risk
CUST00736,55,Female,70100.0,Punjab,Fixed Deposit,198090.62,636.0,Home Loan,932460.3,20.98,Pending,3,7,1908.04,2026-08-04,Medium Risk
CUST00737,36,Male,59954.0,Punjab,Savings,83438.21,641.0,No Loan,0.0,0.0,No Loan,3,14,2192.75,2026-07-26,Medium Risk
CUST00738,38,Female,40688.0,Punjab,Current,118701.3,681.0,Personal Loan,23740.77,9.87,Pending,16,11,726.17,2026-07-02,Medium Risk
CUST00739,23,Male,40091.0,Sindh,Salary Account,30357.05,615.0,Personal Loan,572491.39,14.14,Approved,5,18,1511.48,2026-07-17,Medium Risk
CUST00740,27,Female,20000.0,Punjab,Savings,52070.73,625.0,Home Loan,4390397.59,15.62,Approved,1,15,658.15,2026-07-16,Medium Risk
CUST00741,29,Male,20000.0,Gilgit-Baltistan,Current,53242.31,631.0,Personal Loan,885705.46,17.48,Pending,10,11,968.83,2026-08-06,Medium Risk
CUST00742,43,Female,73886.0,Punjab,Fixed Deposit,318160.82,620.0,Personal Loan,522555.97,12.7,Closed,7,14,8000.54,2026-08-17,Medium Risk
CUST00743,36,Male,56685.0,Punjab,Current,192258.01,680.0,Business Loan,4326140.44,16.55,Rejected,8,16,4553.07,2026-07-16,High Risk
CUST00744,18,Male,57315.0,Punjab,Savings,217665.19,522.0,Car Loan,955347.19,19.31,Rejected,8,12,1759.52,2026-08-07,High Risk
CUST00745,42,Female,101932.0,Punjab,Savings,201441.72,600.0,Business Loan,1363445.25,12.69,Rejected,1,17,7464.49,2026-07-14,High Risk
CUST00746,34,Female,33150.0,Khyber Pakhtunkhwa,Salary Account,92314.71,604.0,Personal Loan,650628.23,18.36,Rejected,1,16,1999.38,2026-08-22,High Risk
CUST00747,33,Female,51788.0,Punjab,Savings,159094.96,561.0,Education Loan,529061.71,20.76,Closed,0,12,2631.15,2026-08-14,High Risk
CUST00748,47,Male,58294.0,Gilgit-Baltistan,Current,180793.06,627.0,No Loan,0.0,0.0,No Loan,0,19,2769.29,2026-07-30,Medium Risk
CUST00749,40,Male,24303.0,Sindh,Fixed Deposit,28989.87,655.0,No Loan,0.0,0.0,No Loan,3,13,1274.2,2026-07-24,Medium Risk
CUST00750,40,Male,42744.0,Punjab,Savings,64117.19,588.0,Car Loan,815255.54,14.5,Rejected,8,11,1988.22,2026-07-15,High Risk
CUST00751,33,Female,77457.0,Sindh,Savings,191254.86,678.0,No Loan,0.0,0.0,No Loan,2,9,2994.78,2026-07-16,Medium Risk
CUST00752,46,Female,41237.0,Azad Kashmir,Savings,94636.48,711.0,No Loan,0.0,0.0,No Loan,5,11,3761.16,2026-08-24,Low Risk
CUST00753,44,Male,62739.0,Sindh,Fixed Deposit,150577.46,621.0,Car Loan,356243.05,8.56,Approved,17,14,2474.8,2026-07-21,Medium Risk
CUST00754,23,Male,32118.0,Sindh,Savings,43419.37,664.0,No Loan,0.0,0.0,No Loan,5,11,1173.33,2026-07-27,Medium Risk
CUST00755,30,Female,29374.0,Sindh,Savings,69755.39,784.0,Car Loan,1439025.41,11.28,Approved,0,7,1612.8,2026-08-25,Low Risk
CUST00756,22,Female,49980.0,Punjab,Current,70222.93,589.0,Car Loan,1417611.71,16.75,Pending,7,9,2275.42,2026-08-05,Medium Risk
CUST00757,22,Male,20000.0,Punjab,Savings,42206.01,677.0,Personal Loan,491821.58,9.19,Approved,1,13,100.0,2026-07-29,Medium Risk
CUST00758,51,Male,58473.0,Khyber Pakhtunkhwa,Fixed Deposit,130871.14,638.0,Personal Loan,185172.74,11.03,Rejected,9,16,737.07,2026-07-21,High Risk
CUST00759,57,Male,126550.0,Balochistan,Salary Account,220604.03,660.0,Car Loan,842167.63,19.64,Rejected,12,13,6361.47,2026-07-08,High Risk
CUST00760,36,Female,40806.0,Islamabad Capital Territory,Savings,77099.79,704.0,No Loan,0.0,0.0,No Loan,2,11,1019.97,2026-07-18,Low Risk
CUST00761,29,Male,51353.0,Punjab,Savings,115882.56,652.0,Car Loan,1463150.81,21.49,Approved,0,8,3508.08,2026-08-11,Medium Risk
CUST00762,51,Male,76977.0,Sindh,Fixed Deposit,110956.09,587.0,Personal Loan,160349.05,13.18,Approved,1,15,2325.24,2026-08-03,Medium Risk
CUST00763,44,Female,102281.0,Gilgit-Baltistan,Savings,97240.85,615.0,Car Loan,1074038.21,12.78,Rejected,5,11,2377.68,2026-08-11,High Risk
CUST00764,44,Male,21063.0,Punjab,Current,11210.41,567.0,No Loan,0.0,0.0,No Loan,6,10,764.91,2026-07-09,High Risk
CUST00765,39,Male,20000.0,Balochistan,Current,97240.85,633.0,No Loan,0.0,0.0,No Loan,3,10,1196.8,2026-07-29,Medium Risk
CUST00766,23,Male,34505.0,Sindh,Salary Account,84300.97,561.0,Home Loan,3312693.07,9.18,Rejected,1,8,2603.39,2026-08-21,High Risk
CUST00767,34,Male,75644.0,Khyber Pakhtunkhwa,Salary Account,58515.91,582.0,No Loan,0.0,0.0,No Loan,0,10,1030.19,2026-07-23,Medium Risk
CUST00768,59,Male,71486.0,Sindh,Salary Account,52867.56,686.0,Car Loan,72616.78,21.96,Closed,1,9,4866.08,2026-08-07,Medium Risk
CUST00769,19,Male,20000.0,Sindh,Savings,68192.2,701.0,No Loan,0.0,0.0,No Loan,1,11,1515.65,2026-07-04,Low Risk
CUST00770,44,Male,73684.0,Sindh,Savings,89663.02,586.0,No Loan,0.0,0.0,No Loan,0,5,4291.48,2026-08-24,Medium Risk
CUST00771,39,Male,22985.0,Sindh,Savings,6477.17,497.0,Home Loan,3262770.11,20.42,Rejected,9,7,1111.93,2026-08-02,High Risk
CUST00772,47,Male,78836.0,Khyber Pakhtunkhwa,Salary Account,240892.87,734.0,Home Loan,584133.3,21.12,Approved,3,10,2893.21,2026-07-11,Low Risk
CUST00773,18,Female,20000.0,Khyber Pakhtunkhwa,Salary Account,66581.76,603.0,Car Loan,1250524.72,11.04,Pending,4,17,1479.29,2026-07-06,Medium Risk
CUST00774,33,Male,35863.0,Khyber Pakhtunkhwa,Current,70979.71,707.0,Home Loan,819488.85,16.55,Approved,2,12,1869.01,2026-07-30,Low Risk
CUST00775,28,Male,86827.0,Islamabad Capital Territory,Current,11677.54,670.0,No Loan,0.0,0.0,No Loan,23,12,3711.24,2026-07-30,Medium Risk
CUST00776,18,Female,20000.0,Sindh,Fixed Deposit,28892.79,705.0,Car Loan,263041.1,9.26,Approved,13,12,645.34,2026-07-02,Low Risk
CUST00777,35,Male,115192.0,Gilgit-Baltistan,Fixed Deposit,355919.27,639.0,Education Loan,400866.14,12.14,Approved,1,16,3841.71,2026-08-25,Medium Risk
CUST00778,38,Female,20000.0,Punjab,Current,12653.27,701.0,No Loan,0.0,0.0,No Loan,1,12,797.82,2026-08-20,Low Risk
CUST00779,34,Male,57415.0,Khyber Pakhtunkhwa,Current,154785.13,520.0,No Loan,0.0,0.0,No Loan,1,15,3546.13,2026-07-24,High Risk
CUST00780,28,Male,23564.0,Punjab,Current,57941.27,539.0,Home Loan,4768611.54,19.98,Approved,0,19,271.83,2026-07-04,High Risk
CUST00781,28,Male,68272.0,Sindh,Salary Account,216558.7,605.0,Personal Loan,1417378.06,10.79,Approved,1,9,284.98,2026-08-15,Medium Risk
CUST00782,23,Male,32780.0,Sindh,Savings,10250.61,718.0,Home Loan,2808858.07,20.5,Approved,0,12,983.22,2026-07-26,Low Risk
CUST00783,33,Male,46800.0,Punjab,Current,79861.07,705.0,Home Loan,2511365.13,9.05,Pending,30,8,2721.98,2026-08-08,Low Risk
CUST00784,26,Female,51029.0,Sindh,Current,164559.03,457.0,No Loan,0.0,0.0,No Loan,4,13,4162.89,2026-07-27,High Risk
CUST00785,40,Female,111634.0,Khyber Pakhtunkhwa,Savings,172008.13,680.0,Home Loan,1048907.93,9.45,Pending,1,13,7942.6,2026-07-13,Medium Risk
CUST00786,36,Male,65762.0,Islamabad Capital Territory,Savings,28739.23,635.0,No Loan,0.0,0.0,No Loan,4,11,2634.36,2026-08-16,Medium Risk
